week,state,state_name,disease,cases,incidence_per_capita
196119,NH,NEW HAMPSHIRE,MEASLES,116,18.77
196119,NJ,NEW JERSEY,MEASLES,1014,16.19
196119,NV,NEVADA,MEASLES,8,2.54
196119,NY,NEW YORK,MEASLES,1573,9.22
196119,OH,OHIO,MEASLES,933,9.47
196119,OK,OKLAHOMA,MEASLES,78,3.28
196119,OR,OREGON,MEASLES,199,11.14
196119,PA,PENNSYLVANIA,MEASLES,1822,15.99
196119,RI,RHODE ISLAND,MEASLES,494,57.58
196119,SC,SOUTH CAROLINA,MEASLES,105,4.36
196119,SD,SOUTH DAKOTA,MEASLES,1,0.14
196119,TN,TENNESSEE,MEASLES,603,16.65
196119,TX,TEXAS,MEASLES,847,8.63
196119,UT,UTAH,MEASLES,25,2.67
196119,VA,VIRGINIA,MEASLES,525,12.82
196119,VT,VERMONT,MEASLES,47,12.05
196119,WA,WASHINGTON,MEASLES,290,10.06
196119,WI,WISCONSIN,MEASLES,1699,42.38
196119,WV,WEST VIRGINIA,MEASLES,297,16.25
196120,AK,ALASKA,MEASLES,3,1.26
196120,AL,ALABAMA,MEASLES,117,3.53
196120,AR,ARKANSAS,MEASLES,106,5.87
196120,AZ,ARIZONA,MEASLES,329,23.38
196120,CA,CALIFORNIA,MEASLES,1963,11.9
196120,CO,COLORADO,MEASLES,152,8.24
196120,CT,CONNECTICUT,MEASLES,461,17.83
196120,DC,DISTRICT OF COLUMBIA,MEASLES,8,1.03
196120,DE,DELAWARE,MEASLES,48,10.41
196120,FL,FLORIDA,MEASLES,326,6.22
196120,GA,GEORGIA,MEASLES,10,0.25
196120,HI,HAWAII,MEASLES,3,0.46
196120,IA,IOWA,MEASLES,172,6.24
196120,ID,IDAHO,MEASLES,35,5.12
196120,IL,ILLINOIS,MEASLES,435,4.29
196120,IN,INDIANA,MEASLES,140,2.96
196120,KY,KENTUCKY,MEASLES,298,9.76
196120,MA,MASSACHUSETTS,MEASLES,1028,19.7
196120,MD,MARYLAND,MEASLES,226,7.12
196120,ME,MAINE,MEASLES,72,7.24
196120,MI,MICHIGAN,MEASLES,1302,16.5
196120,MN,MINNESOTA,MEASLES,42,1.21
196120,MO,MISSOURI,MEASLES,221,5.08
196120,MS,MISSISSIPPI,MEASLES,41,1.86
196120,MT,MONTANA,MEASLES,56,8.05
196120,NC,NORTH CAROLINA,MEASLES,112,2.4
196120,ND,NORTH DAKOTA,MEASLES,140,21.84
196120,NE,NEBRASKA,MEASLES,29,2.01
196120,NH,NEW HAMPSHIRE,MEASLES,51,8.25
196120,NJ,NEW JERSEY,MEASLES,1061,16.94
196120,NV,NEVADA,MEASLES,5,1.59
196120,NY,NEW YORK,MEASLES,1380,8.09
196120,OH,OHIO,MEASLES,474,4.81
196120,OK,OKLAHOMA,MEASLES,26,1.09
196120,OR,OREGON,MEASLES,207,11.58
196120,PA,PENNSYLVANIA,MEASLES,1093,9.59
196120,RI,RHODE ISLAND,MEASLES,226,26.34
196120,SC,SOUTH CAROLINA,MEASLES,111,4.61
196120,SD,SOUTH DAKOTA,MEASLES,3,0.43
196120,TN,TENNESSEE,MEASLES,691,19.08
196120,TX,TEXAS,MEASLES,756,7.7
196120,UT,UTAH,MEASLES,92,9.83
196120,VA,VIRGINIA,MEASLES,396,9.67
196120,VT,VERMONT,MEASLES,37,9.49
196120,WA,WASHINGTON,MEASLES,420,14.57
196120,WI,WISCONSIN,MEASLES,1874,46.74
196120,WV,WEST VIRGINIA,MEASLES,372,20.35
196120,WY,WYOMING,MEASLES,12,3.56
196121,AK,ALASKA,MEASLES,6,2.52
196121,AL,ALABAMA,MEASLES,22,0.66
196121,AR,ARKANSAS,MEASLES,64,3.54
196121,AZ,ARIZONA,MEASLES,339,24.09
196121,CA,CALIFORNIA,MEASLES,2248,13.63
196121,CO,COLORADO,MEASLES,213,11.55
196121,CT,CONNECTICUT,MEASLES,432,16.71
196121,DC,DISTRICT OF COLUMBIA,MEASLES,6,0.77
196121,DE,DELAWARE,MEASLES,9,1.95
196121,FL,FLORIDA,MEASLES,138,2.63
196121,GA,GEORGIA,MEASLES,3,0.07
196121,HI,HAWAII,MEASLES,4,0.61
196121,IA,IOWA,MEASLES,161,5.84
196121,ID,IDAHO,MEASLES,71,10.38
196121,IL,ILLINOIS,MEASLES,485,4.79
196121,IN,INDIANA,MEASLES,346,7.32
196121,KY,KENTUCKY,MEASLES,248,8.12
196121,LA,LOUISIANA,MEASLES,2,0.06
196121,MA,MASSACHUSETTS,MEASLES,1027,19.68
196121,MD,MARYLAND,MEASLES,263,8.28
196121,ME,MAINE,MEASLES,19,1.91
196121,MI,MICHIGAN,MEASLES,1551,19.65
196121,MN,MINNESOTA,MEASLES,29,0.84
196121,MO,MISSOURI,MEASLES,108,2.48
196121,MS,MISSISSIPPI,MEASLES,60,2.72
196121,MT,MONTANA,MEASLES,49,7.04
196121,NC,NORTH CAROLINA,MEASLES,112,2.4
196121,ND,NORTH DAKOTA,MEASLES,38,5.93
196121,NE,NEBRASKA,MEASLES,20,1.38
196121,NH,NEW HAMPSHIRE,MEASLES,49,7.93
196121,NJ,NEW JERSEY,MEASLES,1276,20.37
196121,NV,NEVADA,MEASLES,14,4.44
196121,NY,NEW YORK,MEASLES,1307,7.66
196121,OH,OHIO,MEASLES,779,7.91
196121,OK,OKLAHOMA,MEASLES,29,1.22
196121,OR,OREGON,MEASLES,189,10.58
196121,PA,PENNSYLVANIA,MEASLES,1831,16.07
196121,RI,RHODE ISLAND,MEASLES,89,10.37
196121,SC,SOUTH CAROLINA,MEASLES,48,1.99
196121,SD,SOUTH DAKOTA,MEASLES,9,1.3
196121,TN,TENNESSEE,MEASLES,677,18.69
196121,TX,TEXAS,MEASLES,625,6.36
196121,UT,UTAH,MEASLES,25,2.67
196121,VA,VIRGINIA,MEASLES,573,13.99
196121,VT,VERMONT,MEASLES,9,2.31
196121,WA,WASHINGTON,MEASLES,269,9.33
196121,WI,WISCONSIN,MEASLES,1621,40.43
196121,WV,WEST VIRGINIA,MEASLES,347,18.98
196121,WY,WYOMING,MEASLES,25,7.42
196122,AK,ALASKA,MEASLES,1,0.42
196122,AL,ALABAMA,MEASLES,142,4.28
196122,AR,ARKANSAS,MEASLES,12,0.66
196122,AZ,ARIZONA,MEASLES,280,19.9
196122,CA,CALIFORNIA,MEASLES,1677,10.17
196122,CO,COLORADO,MEASLES,186,10.09
196122,DC,DISTRICT OF COLUMBIA,MEASLES,6,0.77
196122,DE,DELAWARE,MEASLES,45,9.76
196122,FL,FLORIDA,MEASLES,244,4.65
196122,GA,GEORGIA,MEASLES,2,0.05
196122,HI,HAWAII,MEASLES,3,0.46
196122,IA,IOWA,MEASLES,168,6.1
196122,ID,IDAHO,MEASLES,32,4.68
196122,IL,ILLINOIS,MEASLES,372,3.67
196122,IN,INDIANA,MEASLES,211,4.46
196122,KY,KENTUCKY,MEASLES,270,8.84
196122,LA,LOUISIANA,MEASLES,4,0.12
196122,MA,MASSACHUSETTS,MEASLES,1278,24.49
196122,MD,MARYLAND,MEASLES,164,5.16
196122,ME,MAINE,MEASLES,127,12.76
196122,MI,MICHIGAN,MEASLES,880,11.15
196122,MN,MINNESOTA,MEASLES,15,0.43
196122,MO,MISSOURI,MEASLES,106,2.44
196122,MS,MISSISSIPPI,MEASLES,59,2.67
196122,MT,MONTANA,MEASLES,33,4.74
196122,NC,NORTH CAROLINA,MEASLES,105,2.25
196122,ND,NORTH DAKOTA,MEASLES,141,22
196122,NE,NEBRASKA,MEASLES,59,4.08
196122,NH,NEW HAMPSHIRE,MEASLES,58,9.39
196122,NJ,NEW JERSEY,MEASLES,366,5.84
196122,NV,NEVADA,MEASLES,92,29.21
196122,NY,NEW YORK,MEASLES,1306,7.65
196122,OH,OHIO,MEASLES,619,6.28
196122,OK,OKLAHOMA,MEASLES,17,0.71
196122,OR,OREGON,MEASLES,185,10.35
196122,PA,PENNSYLVANIA,MEASLES,962,8.44
196122,RI,RHODE ISLAND,MEASLES,284,33.1
196122,SC,SOUTH CAROLINA,MEASLES,15,0.62
196122,SD,SOUTH DAKOTA,MEASLES,1,0.14
196122,TN,TENNESSEE,MEASLES,649,17.92
196122,TX,TEXAS,MEASLES,585,5.96
196122,UT,UTAH,MEASLES,78,8.33
196122,VA,VIRGINIA,MEASLES,796,19.44
196122,VT,VERMONT,MEASLES,55,14.1
196122,WA,WASHINGTON,MEASLES,453,15.72
196122,WI,WISCONSIN,MEASLES,1347,33.6
196122,WV,WEST VIRGINIA,MEASLES,407,22.26
196122,WY,WYOMING,MEASLES,1,0.3
196123,AK,ALASKA,MEASLES,10,4.2
196123,AL,ALABAMA,MEASLES,27,0.81
196123,AR,ARKANSAS,MEASLES,6,0.33
196123,AZ,ARIZONA,MEASLES,276,19.62
196123,CA,CALIFORNIA,MEASLES,2132,12.92
196123,CO,COLORADO,MEASLES,241,13.07
196123,CT,CONNECTICUT,MEASLES,445,17.21
196123,DC,DISTRICT OF COLUMBIA,MEASLES,7,0.9
196123,DE,DELAWARE,MEASLES,18,3.9
196123,FL,FLORIDA,MEASLES,168,3.2
196123,GA,GEORGIA,MEASLES,42,1.05
196123,IA,IOWA,MEASLES,513,18.61
196123,ID,IDAHO,MEASLES,76,11.11
196123,IL,ILLINOIS,MEASLES,575,5.68
196123,IN,INDIANA,MEASLES,268,5.67
196123,KY,KENTUCKY,MEASLES,129,4.22
196123,MA,MASSACHUSETTS,MEASLES,967,18.53
196123,MD,MARYLAND,MEASLES,190,5.98
196123,MI,MICHIGAN,MEASLES,1363,17.27
196123,MN,MINNESOTA,MEASLES,40,1.15
196123,MO,MISSOURI,MEASLES,94,2.16
196123,MS,MISSISSIPPI,MEASLES,45,2.04
196123,MT,MONTANA,MEASLES,40,5.75
196123,NC,NORTH CAROLINA,MEASLES,60,1.29
196123,ND,NORTH DAKOTA,MEASLES,73,11.39
196123,NE,NEBRASKA,MEASLES,9,0.62
196123,NH,NEW HAMPSHIRE,MEASLES,14,2.27
196123,NJ,NEW JERSEY,MEASLES,1936,30.9
196123,NV,NEVADA,MEASLES,59,18.73
196123,NY,NEW YORK,MEASLES,1485,8.7
196123,OH,OHIO,MEASLES,405,4.11
196123,OK,OKLAHOMA,MEASLES,5,0.21
196123,OR,OREGON,MEASLES,294,16.45
196123,PA,PENNSYLVANIA,MEASLES,1115,9.79
196123,RI,RHODE ISLAND,MEASLES,216,25.17
196123,SC,SOUTH CAROLINA,MEASLES,45,1.87
196123,SD,SOUTH DAKOTA,MEASLES,15,2.16
196123,TN,TENNESSEE,MEASLES,543,14.99
196123,TX,TEXAS,MEASLES,490,4.99
196123,UT,UTAH,MEASLES,25,2.67
196123,VA,VIRGINIA,MEASLES,410,10.01
196123,VT,VERMONT,MEASLES,81,20.77
196123,WA,WASHINGTON,MEASLES,213,7.39
196123,WI,WISCONSIN,MEASLES,1276,31.83
196123,WV,WEST VIRGINIA,MEASLES,564,30.85
196123,WY,WYOMING,MEASLES,25,7.42
196124,AK,ALASKA,MEASLES,5,2.1
196124,AL,ALABAMA,MEASLES,37,1.12
196124,AR,ARKANSAS,MEASLES,17,0.94
196124,AZ,ARIZONA,MEASLES,240,17.06
196124,CA,CALIFORNIA,MEASLES,2009,12.18
196124,CO,COLORADO,MEASLES,214,11.61
196124,CT,CONNECTICUT,MEASLES,476,18.41
196124,DC,DISTRICT OF COLUMBIA,MEASLES,7,0.9
196124,DE,DELAWARE,MEASLES,27,5.86
196124,FL,FLORIDA,MEASLES,173,3.3
196124,GA,GEORGIA,MEASLES,5,0.12
196124,HI,HAWAII,MEASLES,4,0.61
196124,IA,IOWA,MEASLES,118,4.28
196124,ID,IDAHO,MEASLES,56,8.19
196124,IL,ILLINOIS,MEASLES,294,2.9
196124,IN,INDIANA,MEASLES,125,2.64
196124,KY,KENTUCKY,MEASLES,252,8.25
196124,LA,LOUISIANA,MEASLES,1,0.03
196124,MA,MASSACHUSETTS,MEASLES,1106,21.19
196124,MD,MARYLAND,MEASLES,152,4.79
196124,ME,MAINE,MEASLES,118,11.86
196124,MI,MICHIGAN,MEASLES,1337,16.94
196124,MN,MINNESOTA,MEASLES,9,0.26
196124,MO,MISSOURI,MEASLES,53,1.22
196124,MS,MISSISSIPPI,MEASLES,14,0.63
196124,MT,MONTANA,MEASLES,39,5.6
196124,NC,NORTH CAROLINA,MEASLES,115,2.47
196124,ND,NORTH DAKOTA,MEASLES,55,8.58
196124,NE,NEBRASKA,MEASLES,11,0.76
196124,NH,NEW HAMPSHIRE,MEASLES,40,6.47
196124,NJ,NEW JERSEY,MEASLES,725,11.57
196124,NV,NEVADA,MEASLES,1,0.32
196124,NY,NEW YORK,MEASLES,1608,9.43
196124,OH,OHIO,MEASLES,1087,11.03
196124,OR,OREGON,MEASLES,208,11.64
196124,PA,PENNSYLVANIA,MEASLES,990,8.69
196124,RI,RHODE ISLAND,MEASLES,183,21.33
196124,SC,SOUTH CAROLINA,MEASLES,50,2.08
196124,TN,TENNESSEE,MEASLES,527,14.55
196124,TX,TEXAS,MEASLES,429,4.37
196124,UT,UTAH,MEASLES,26,2.78
196124,VA,VIRGINIA,MEASLES,472,11.53
196124,VT,VERMONT,MEASLES,44,11.28
196124,WA,WASHINGTON,MEASLES,260,9.02
196124,WI,WISCONSIN,MEASLES,916,22.85
196124,WV,WEST VIRGINIA,MEASLES,378,20.68
196124,WY,WYOMING,MEASLES,25,7.42
196125,AK,ALASKA,MEASLES,6,2.52
196125,AL,ALABAMA,MEASLES,140,4.22
196125,AR,ARKANSAS,MEASLES,10,0.55
196125,AZ,ARIZONA,MEASLES,146,10.38
196125,CA,CALIFORNIA,MEASLES,1186,7.19
196125,CO,COLORADO,MEASLES,106,5.75
196125,CT,CONNECTICUT,MEASLES,336,12.99
196125,DC,DISTRICT OF COLUMBIA,MEASLES,5,0.64
196125,DE,DELAWARE,MEASLES,25,5.42
196125,FL,FLORIDA,MEASLES,63,1.2
196125,GA,GEORGIA,MEASLES,8,0.2
196125,HI,HAWAII,MEASLES,6,0.91
196125,IA,IOWA,MEASLES,93,3.37
196125,ID,IDAHO,MEASLES,74,10.82
196125,IL,ILLINOIS,MEASLES,484,4.78
196125,IN,INDIANA,MEASLES,157,3.32
196125,KY,KENTUCKY,MEASLES,110,3.6
196125,MA,MASSACHUSETTS,MEASLES,853,16.34
196125,MD,MARYLAND,MEASLES,226,7.12
196125,ME,MAINE,MEASLES,43,4.32
196125,MI,MICHIGAN,MEASLES,948,12.01
196125,MN,MINNESOTA,MEASLES,8,0.23
196125,MO,MISSOURI,MEASLES,25,0.57
196125,MS,MISSISSIPPI,MEASLES,37,1.68
196125,MT,MONTANA,MEASLES,47,6.75
196125,NC,NORTH CAROLINA,MEASLES,76,1.63
196125,ND,NORTH DAKOTA,MEASLES,57,8.89
196125,NE,NEBRASKA,MEASLES,10,0.69
196125,NH,NEW HAMPSHIRE,MEASLES,6,0.97
196125,NJ,NEW JERSEY,MEASLES,792,12.64
196125,NV,NEVADA,MEASLES,1,0.32
196125,NY,NEW YORK,MEASLES,1179,6.91
196125,OH,OHIO,MEASLES,371,3.76
196125,OK,OKLAHOMA,MEASLES,69,2.9
196125,OR,OREGON,MEASLES,210,11.75
196125,PA,PENNSYLVANIA,MEASLES,810,7.11
196125,RI,RHODE ISLAND,MEASLES,164,19.11
196125,SC,SOUTH CAROLINA,MEASLES,21,0.87
196125,TN,TENNESSEE,MEASLES,469,12.95
196125,TX,TEXAS,MEASLES,381,3.88
196125,UT,UTAH,MEASLES,20,2.14
196125,VT,VERMONT,MEASLES,20,5.13
196125,WA,WASHINGTON,MEASLES,104,3.61
196125,WI,WISCONSIN,MEASLES,869,21.68
196125,WV,WEST VIRGINIA,MEASLES,194,10.61
196125,WY,WYOMING,MEASLES,1,0.3
196126,AK,ALASKA,MEASLES,22,9.24
196126,AL,ALABAMA,MEASLES,20,0.6
196126,AR,ARKANSAS,MEASLES,2,0.11
196126,AZ,ARIZONA,MEASLES,114,8.1
196126,CA,CALIFORNIA,MEASLES,756,4.58
196126,CO,COLORADO,MEASLES,186,10.09
196126,CT,CONNECTICUT,MEASLES,198,7.66
196126,DC,DISTRICT OF COLUMBIA,MEASLES,8,1.03
196126,DE,DELAWARE,MEASLES,16,3.47
196126,HI,HAWAII,MEASLES,5,0.76
196126,IA,IOWA,MEASLES,58,2.1
196126,ID,IDAHO,MEASLES,44,6.43
196126,IL,ILLINOIS,MEASLES,258,2.55
196126,IN,INDIANA,MEASLES,100,2.11
196126,KY,KENTUCKY,MEASLES,46,1.51
196126,MA,MASSACHUSETTS,MEASLES,815,15.62
196126,MD,MARYLAND,MEASLES,168,5.29
196126,ME,MAINE,MEASLES,27,2.71
196126,MI,MICHIGAN,MEASLES,491,6.22
196126,MN,MINNESOTA,MEASLES,2,0.06
196126,MO,MISSOURI,MEASLES,28,0.64
196126,MS,MISSISSIPPI,MEASLES,26,1.18
196126,NC,NORTH CAROLINA,MEASLES,54,1.16
196126,ND,NORTH DAKOTA,MEASLES,16,2.5
196126,NE,NEBRASKA,MEASLES,8,0.55
196126,NH,NEW HAMPSHIRE,MEASLES,2,0.32
196126,NJ,NEW JERSEY,MEASLES,584,9.32
196126,NV,NEVADA,MEASLES,11,3.49
196126,NY,NEW YORK,MEASLES,1094,6.41
196126,OH,OHIO,MEASLES,278,2.82
196126,OR,OREGON,MEASLES,130,7.27
196126,PA,PENNSYLVANIA,MEASLES,553,4.85
196126,RI,RHODE ISLAND,MEASLES,100,11.66
196126,SC,SOUTH CAROLINA,MEASLES,1,0.04
196126,TN,TENNESSEE,MEASLES,452,12.48
196126,TX,TEXAS,MEASLES,312,3.18
196126,UT,UTAH,MEASLES,25,2.67
196126,VA,VIRGINIA,MEASLES,325,7.94
196126,WA,WASHINGTON,MEASLES,62,2.15
196126,WI,WISCONSIN,MEASLES,570,14.22
196126,WV,WEST VIRGINIA,MEASLES,194,10.61
196127,AK,ALASKA,MEASLES,3,1.26
196127,AL,ALABAMA,MEASLES,33,1
196127,AR,ARKANSAS,MEASLES,2,0.11
196127,AZ,ARIZONA,MEASLES,102,7.25
196127,CA,CALIFORNIA,MEASLES,497,3.01
196127,CO,COLORADO,MEASLES,128,6.94
196127,CT,CONNECTICUT,MEASLES,83,3.21
196127,DC,DISTRICT OF COLUMBIA,MEASLES,11,1.41
196127,DE,DELAWARE,MEASLES,9,1.95
196127,FL,FLORIDA,MEASLES,73,1.39
196127,HI,HAWAII,MEASLES,9,1.37
196127,IA,IOWA,MEASLES,100,3.63
196127,ID,IDAHO,MEASLES,28,4.09
196127,IL,ILLINOIS,MEASLES,142,1.4
196127,IN,INDIANA,MEASLES,30,0.63
196127,KY,KENTUCKY,MEASLES,34,1.11
196127,MA,MASSACHUSETTS,MEASLES,458,8.78
196127,MD,MARYLAND,MEASLES,41,1.29
196127,ME,MAINE,MEASLES,92,9.25
196127,MI,MICHIGAN,MEASLES,602,7.63
196127,MN,MINNESOTA,MEASLES,8,0.23
196127,MO,MISSOURI,MEASLES,51,1.17
196127,MS,MISSISSIPPI,MEASLES,29,1.31
196127,MT,MONTANA,MEASLES,64,9.2
196127,NC,NORTH CAROLINA,MEASLES,23,0.49
196127,ND,NORTH DAKOTA,MEASLES,38,5.93
196127,NE,NEBRASKA,MEASLES,6,0.41
196127,NH,NEW HAMPSHIRE,MEASLES,11,1.78
196127,NJ,NEW JERSEY,MEASLES,405,6.46
196127,NV,NEVADA,MEASLES,4,1.27
196127,NY,NEW YORK,MEASLES,863,5.06
196127,OH,OHIO,MEASLES,180,1.83
196127,OK,OKLAHOMA,MEASLES,2,0.08
196127,OR,OREGON,MEASLES,109,6.1
196127,PA,PENNSYLVANIA,MEASLES,262,2.3
196127,RI,RHODE ISLAND,MEASLES,52,6.06
196127,SC,SOUTH CAROLINA,MEASLES,37,1.54
196127,SD,SOUTH DAKOTA,MEASLES,1,0.14
196127,TN,TENNESSEE,MEASLES,251,6.93
196127,TX,TEXAS,MEASLES,228,2.32
196127,UT,UTAH,MEASLES,14,1.5
196127,VA,VIRGINIA,MEASLES,285,6.96
196127,VT,VERMONT,MEASLES,75,19.23
196127,WA,WASHINGTON,MEASLES,35,1.21
196127,WI,WISCONSIN,MEASLES,443,11.05
196127,WV,WEST VIRGINIA,MEASLES,133,7.28
196127,WY,WYOMING,MEASLES,1,0.3
196128,AL,ALABAMA,MEASLES,5,0.15
196128,AR,ARKANSAS,MEASLES,1,0.06
196128,AZ,ARIZONA,MEASLES,85,6.04
196128,CA,CALIFORNIA,MEASLES,388,2.35
196128,CO,COLORADO,MEASLES,103,5.59
196128,CT,CONNECTICUT,MEASLES,106,4.1
196128,DC,DISTRICT OF COLUMBIA,MEASLES,6,0.77
196128,DE,DELAWARE,MEASLES,16,3.47
196128,FL,FLORIDA,MEASLES,46,0.88
196128,IA,IOWA,MEASLES,9,0.33
196128,ID,IDAHO,MEASLES,42,6.14
196128,IL,ILLINOIS,MEASLES,218,2.15
196128,IN,INDIANA,MEASLES,38,0.8
196128,KY,KENTUCKY,MEASLES,46,1.51
196128,LA,LOUISIANA,MEASLES,2,0.06
196128,MA,MASSACHUSETTS,MEASLES,439,8.41
196128,MD,MARYLAND,MEASLES,106,3.34
196128,ME,MAINE,MEASLES,56,5.63
196128,MI,MICHIGAN,MEASLES,409,5.18
196128,MN,MINNESOTA,MEASLES,6,0.17
196128,MO,MISSOURI,MEASLES,16,0.37
196128,MS,MISSISSIPPI,MEASLES,14,0.63
196128,MT,MONTANA,MEASLES,20,2.87
196128,NC,NORTH CAROLINA,MEASLES,20,0.43
196128,ND,NORTH DAKOTA,MEASLES,36,5.62
196128,NE,NEBRASKA,MEASLES,1,0.07
196128,NJ,NEW JERSEY,MEASLES,380,6.07
196128,NV,NEVADA,MEASLES,2,0.63
196128,NY,NEW YORK,MEASLES,703,4.12
196128,OH,OHIO,MEASLES,148,1.5
196128,OK,OKLAHOMA,MEASLES,6,0.25
196128,OR,OREGON,MEASLES,109,6.1
196128,PA,PENNSYLVANIA,MEASLES,345,3.03
196128,RI,RHODE ISLAND,MEASLES,31,3.61
196128,SC,SOUTH CAROLINA,MEASLES,7,0.29
196128,SD,SOUTH DAKOTA,MEASLES,1,0.14
196128,TN,TENNESSEE,MEASLES,248,6.85
196128,TX,TEXAS,MEASLES,163,1.66
196128,UT,UTAH,MEASLES,13,1.39
196128,VA,VIRGINIA,MEASLES,258,6.3
196128,VT,VERMONT,MEASLES,3,0.77
196128,WA,WASHINGTON,MEASLES,39,1.35
196128,WI,WISCONSIN,MEASLES,330,8.23
196128,WV,WEST VIRGINIA,MEASLES,112,6.13
196129,AK,ALASKA,MEASLES,7,2.94
196129,AL,ALABAMA,MEASLES,6,0.18
196129,AZ,ARIZONA,MEASLES,50,3.55
196129,CA,CALIFORNIA,MEASLES,398,2.41
196129,CO,COLORADO,MEASLES,28,1.52
196129,CT,CONNECTICUT,MEASLES,42,1.62
196129,DC,DISTRICT OF COLUMBIA,MEASLES,10,1.29
196129,DE,DELAWARE,MEASLES,4,0.87
196129,FL,FLORIDA,MEASLES,57,1.09
196129,GA,GEORGIA,MEASLES,3,0.07
196129,HI,HAWAII,MEASLES,14,2.12
196129,IA,IOWA,MEASLES,45,1.63
196129,ID,IDAHO,MEASLES,35,5.12
196129,IL,ILLINOIS,MEASLES,319,3.15
196129,IN,INDIANA,MEASLES,62,1.31
196129,KY,KENTUCKY,MEASLES,32,1.05
196129,LA,LOUISIANA,MEASLES,2,0.06
196129,MA,MASSACHUSETTS,MEASLES,214,4.1
196129,MD,MARYLAND,MEASLES,45,1.42
196129,ME,MAINE,MEASLES,33,3.32
196129,MI,MICHIGAN,MEASLES,326,4.13
196129,MN,MINNESOTA,MEASLES,2,0.06
196129,MO,MISSOURI,MEASLES,8,0.18
196129,MT,MONTANA,MEASLES,30,4.31
196129,NC,NORTH CAROLINA,MEASLES,11,0.24
196129,ND,NORTH DAKOTA,MEASLES,10,1.56
196129,NE,NEBRASKA,MEASLES,2,0.14
196129,NH,NEW HAMPSHIRE,MEASLES,2,0.32
196129,NJ,NEW JERSEY,MEASLES,209,3.34
196129,NV,NEVADA,MEASLES,125,39.68
196129,NY,NEW YORK,MEASLES,565,3.31
196129,OH,OHIO,MEASLES,208,2.11
196129,OK,OKLAHOMA,MEASLES,2,0.08
196129,OR,OREGON,MEASLES,117,6.55
196129,PA,PENNSYLVANIA,MEASLES,219,1.92
196129,RI,RHODE ISLAND,MEASLES,39,4.55
196129,SC,SOUTH CAROLINA,MEASLES,2,0.08
196129,TN,TENNESSEE,MEASLES,123,3.4
196129,TX,TEXAS,MEASLES,110,1.12
196129,UT,UTAH,MEASLES,42,4.49
196129,VA,VIRGINIA,MEASLES,100,2.44
196129,VT,VERMONT,MEASLES,19,4.87
196129,WA,WASHINGTON,MEASLES,27,0.94
196129,WI,WISCONSIN,MEASLES,253,6.31
196129,WV,WEST VIRGINIA,MEASLES,97,5.31
196129,WY,WYOMING,MEASLES,1,0.3
196130,AK,ALASKA,MEASLES,8,3.36
196130,AL,ALABAMA,MEASLES,16,0.48
196130,AZ,ARIZONA,MEASLES,88,6.25
196130,CA,CALIFORNIA,MEASLES,229,1.39
196130,CO,COLORADO,MEASLES,43,2.33
196130,CT,CONNECTICUT,MEASLES,64,2.47
196130,DC,DISTRICT OF COLUMBIA,MEASLES,8,1.03
196130,DE,DELAWARE,MEASLES,7,1.52
196130,FL,FLORIDA,MEASLES,19,0.36
196130,GA,GEORGIA,MEASLES,2,0.05
196130,HI,HAWAII,MEASLES,1,0.15
196130,IA,IOWA,MEASLES,24,0.87
196130,ID,IDAHO,MEASLES,28,4.09
196130,IL,ILLINOIS,MEASLES,232,2.29
196130,KY,KENTUCKY,MEASLES,27,0.88
196130,LA,LOUISIANA,MEASLES,1,0.03
196130,MA,MASSACHUSETTS,MEASLES,225,4.31
196130,MD,MARYLAND,MEASLES,30,0.94
196130,ME,MAINE,MEASLES,34,3.42
196130,MI,MICHIGAN,MEASLES,215,2.72
196130,MN,MINNESOTA,MEASLES,2,0.06
196130,MO,MISSOURI,MEASLES,61,1.4
196130,MS,MISSISSIPPI,MEASLES,12,0.54
196130,MT,MONTANA,MEASLES,38,5.46
196130,NC,NORTH CAROLINA,MEASLES,14,0.3
196130,NE,NEBRASKA,MEASLES,10,0.69
196130,NJ,NEW JERSEY,MEASLES,249,3.97
196130,NV,NEVADA,MEASLES,3,0.95
196130,NY,NEW YORK,MEASLES,336,1.97
196130,OH,OHIO,MEASLES,69,0.7
196130,OK,OKLAHOMA,MEASLES,1,0.04
196130,OR,OREGON,MEASLES,80,4.48
196130,PA,PENNSYLVANIA,MEASLES,137,1.2
196130,RI,RHODE ISLAND,MEASLES,8,0.93
196130,SC,SOUTH CAROLINA,MEASLES,5,0.21
196130,TN,TENNESSEE,MEASLES,96,2.65
196130,TX,TEXAS,MEASLES,174,1.77
196130,UT,UTAH,MEASLES,13,1.39
196130,VA,VIRGINIA,MEASLES,138,3.37
196130,VT,VERMONT,MEASLES,2,0.51
196130,WA,WASHINGTON,MEASLES,29,1.01
196130,WI,WISCONSIN,MEASLES,208,5.19
196130,WV,WEST VIRGINIA,MEASLES,65,3.56
196130,WY,WYOMING,MEASLES,1,0.3
196131,AK,ALASKA,MEASLES,11,4.62
196131,AL,ALABAMA,MEASLES,15,0.45
196131,AZ,ARIZONA,MEASLES,27,1.92
196131,CA,CALIFORNIA,MEASLES,173,1.05
196131,CO,COLORADO,MEASLES,11,0.6
196131,CT,CONNECTICUT,MEASLES,41,1.59
196131,DC,DISTRICT OF COLUMBIA,MEASLES,2,0.26
196131,DE,DELAWARE,MEASLES,7,1.52
196131,FL,FLORIDA,MEASLES,49,0.93
196131,GA,GEORGIA,MEASLES,3,0.07
